time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-08 00:00:00+00:00,1629,45,17,16
2026-02-09 00:00:00+00:00,5636,645,399,63
2026-02-10 00:00:00+00:00,8214,996,315,47
2026-02-11 00:00:00+00:00,9440,1152,574,54
2026-02-12 00:00:00+00:00,18073,1000,714,48
2026-02-13 00:00:00+00:00,5428,597,206,29
2026-02-14 00:00:00+00:00,1869,148,76,16
2026-02-15 00:00:00+00:00,1072,26,22,14
2026-02-16 00:00:00+00:00,1821,132,58,15
2026-02-17 00:00:00+00:00,5044,512,500,44
2026-02-18 00:00:00+00:00,6422,707,539,45
2026-02-19 00:00:00+00:00,8969,985,805,39
2026-02-20 00:00:00+00:00,6230,679,628,47
2026-02-21 00:00:00+00:00,2750,280,258,27
