time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-19 00:00:00+00:00,31,22,95,51
2026-01-20 00:00:00+00:00,1342,248,166,64
2026-01-21 00:00:00+00:00,1345,22,52,33
2026-01-22 00:00:00+00:00,822,21,41,25
2026-01-23 00:00:00+00:00,884,32,73,27
2026-01-24 00:00:00+00:00,474,25,63,27
2026-01-25 00:00:00+00:00,69,23,40,19
2026-01-26 00:00:00+00:00,4280,347,406,31
2026-01-27 00:00:00+00:00,6969,639,446,63
2026-01-28 00:00:00+00:00,8287,801,428,58
2026-01-29 00:00:00+00:00,1910,267,260,38
2026-01-30 00:00:00+00:00,3198,430,238,41
2026-01-31 00:00:00+00:00,382,89,86,26
2026-02-01 00:00:00+00:00,1118,193,65,23
