time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-05 00:00:00+00:00,479,7,554,35
2022-10-06 00:00:00+00:00,1299,14,609,37
2022-10-07 00:00:00+00:00,617,9,635,33
2022-10-08 00:00:00+00:00,434,9,250,16
2022-10-09 00:00:00+00:00,131,5,238,18
2022-10-10 00:00:00+00:00,459,10,483,30
2022-10-11 00:00:00+00:00,1119,15,463,43
2022-10-12 00:00:00+00:00,1130,14,673,46
2022-10-13 00:00:00+00:00,1040,13,655,42
2022-10-14 00:00:00+00:00,1238,21,612,32
2022-10-15 00:00:00+00:00,371,16,194,20
2022-10-16 00:00:00+00:00,357,9,217,23
2022-10-17 00:00:00+00:00,749,14,447,40
2022-10-18 00:00:00+00:00,568,20,577,46
