time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-11 00:00:00+00:00,1290,13,743,45
2023-01-12 00:00:00+00:00,1718,23,762,45
2023-01-13 00:00:00+00:00,666,15,416,40
2023-01-14 00:00:00+00:00,113,5,59,13
2023-01-15 00:00:00+00:00,6,4,40,6
2023-01-16 00:00:00+00:00,786,11,135,17
2023-01-17 00:00:00+00:00,1013,10,825,46
2023-01-18 00:00:00+00:00,1217,16,611,49
2023-01-19 00:00:00+00:00,1026,27,864,47
2023-01-20 00:00:00+00:00,1785,12,584,39
2023-01-21 00:00:00+00:00,78,5,135,16
2023-01-22 00:00:00+00:00,4,3,33,8
2023-01-23 00:00:00+00:00,2587,11,631,37
2023-01-24 00:00:00+00:00,1557,17,512,38
