time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-28 00:00:00+00:00,1023,18,540,40
2023-03-29 00:00:00+00:00,1513,16,678,35
2023-03-30 00:00:00+00:00,411,8,487,39
2023-03-31 00:00:00+00:00,343,2,464,41
2023-04-01 00:00:00+00:00,219,5,67,32
2023-04-02 00:00:00+00:00,13,3,90,55
2023-04-03 00:00:00+00:00,776,17,441,90
2023-04-04 00:00:00+00:00,722,7,452,58
2023-04-05 00:00:00+00:00,944,9,497,50
2023-04-06 00:00:00+00:00,499,7,485,42
2023-04-07 00:00:00+00:00,663,8,361,33
2023-04-08 00:00:00+00:00,148,4,33,18
2023-04-09 00:00:00+00:00,203,7,249,13
2023-04-10 00:00:00+00:00,779,7,588,40
