time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-19 00:00:00+00:00,3414,531,526,73
2025-09-20 00:00:00+00:00,895,177,187,26
2025-09-21 00:00:00+00:00,50,25,48,23
2025-09-22 00:00:00+00:00,2018,296,268,58
2025-09-23 00:00:00+00:00,2167,368,313,64
2025-09-24 00:00:00+00:00,4366,651,626,108
2025-09-25 00:00:00+00:00,3513,566,491,76
2025-09-26 00:00:00+00:00,2848,387,404,76
2025-09-27 00:00:00+00:00,520,96,125,38
2025-09-28 00:00:00+00:00,443,44,107,26
2025-09-29 00:00:00+00:00,3866,727,495,86
2025-09-30 00:00:00+00:00,3426,570,501,76
2025-10-01 00:00:00+00:00,3585,639,523,74
2025-10-02 00:00:00+00:00,2597,417,337,60
