time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-02 00:00:00+00:00,822,10,556,28
2023-05-03 00:00:00+00:00,906,18,561,30
2023-05-04 00:00:00+00:00,1381,17,768,33
2023-05-05 00:00:00+00:00,570,15,465,28
2023-05-06 00:00:00+00:00,393,8,152,8
2023-05-07 00:00:00+00:00,5,5,14,7
2023-05-08 00:00:00+00:00,456,9,344,29
2023-05-09 00:00:00+00:00,984,9,589,32
2023-05-10 00:00:00+00:00,1382,9,812,32
2023-05-11 00:00:00+00:00,520,4,387,26
2023-05-12 00:00:00+00:00,472,5,412,30
2023-05-13 00:00:00+00:00,241,6,133,15
2023-05-14 00:00:00+00:00,213,2,102,15
2023-05-15 00:00:00+00:00,832,7,456,23
