time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-21 00:00:00+00:00,5955,861,761,106
2025-10-22 00:00:00+00:00,5121,747,560,109
2025-10-23 00:00:00+00:00,3829,514,615,76
2025-10-24 00:00:00+00:00,4417,518,453,59
2025-10-25 00:00:00+00:00,960,165,128,29
2025-10-26 00:00:00+00:00,442,93,52,33
2025-10-27 00:00:00+00:00,3405,532,590,89
2025-10-28 00:00:00+00:00,5231,727,626,108
2025-10-29 00:00:00+00:00,7435,876,859,146
2025-10-30 00:00:00+00:00,6234,967,626,113
2025-10-31 00:00:00+00:00,3722,597,348,77
2025-11-01 00:00:00+00:00,497,207,91,53
2025-11-02 00:00:00+00:00,454,108,48,41
2025-11-03 00:00:00+00:00,2753,506,260,64
