time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-06 00:00:00+00:00,107,28,118,87
2025-09-07 00:00:00+00:00,53,23,46,30
2025-09-08 00:00:00+00:00,1250,142,388,53
2025-09-09 00:00:00+00:00,3311,327,665,108
2025-09-10 00:00:00+00:00,4312,431,984,138
2025-09-11 00:00:00+00:00,3476,370,704,78
2025-09-12 00:00:00+00:00,2344,400,305,64
2025-09-13 00:00:00+00:00,221,59,70,24
2025-09-14 00:00:00+00:00,265,43,74,17
2025-09-15 00:00:00+00:00,2112,338,337,47
2025-09-16 00:00:00+00:00,3577,430,561,68
2025-09-17 00:00:00+00:00,3764,587,498,71
2025-09-18 00:00:00+00:00,3547,453,517,69
2025-09-19 00:00:00+00:00,2762,480,444,51
