time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-14 00:00:00+00:00,1869,148,76,16
2026-02-15 00:00:00+00:00,1072,26,22,14
2026-02-16 00:00:00+00:00,1821,132,58,15
2026-02-17 00:00:00+00:00,5044,512,500,44
2026-02-18 00:00:00+00:00,6422,707,539,45
2026-02-19 00:00:00+00:00,8969,985,805,39
2026-02-20 00:00:00+00:00,6230,679,628,47
2026-02-21 00:00:00+00:00,2750,280,258,27
2026-02-22 00:00:00+00:00,3386,349,149,25
2026-02-23 00:00:00+00:00,9514,664,620,50
2026-02-24 00:00:00+00:00,8183,794,523,58
2026-02-25 00:00:00+00:00,10887,1031,697,59
2026-02-26 00:00:00+00:00,8669,896,558,45
2026-02-27 00:00:00+00:00,5595,627,681,41
