time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-13 00:00:00+00:00,547,5,608,29
2023-04-14 00:00:00+00:00,613,8,562,29
2023-04-15 00:00:00+00:00,53,5,102,8
2023-04-16 00:00:00+00:00,1,1,6,5
2023-04-17 00:00:00+00:00,720,20,315,30
2023-04-18 00:00:00+00:00,886,5,308,30
2023-04-19 00:00:00+00:00,1095,8,460,33
2023-04-20 00:00:00+00:00,1273,7,740,36
2023-04-21 00:00:00+00:00,797,7,325,21
2023-04-22 00:00:00+00:00,101,2,68,13
2023-04-23 00:00:00+00:00,161,2,102,10
2023-04-24 00:00:00+00:00,1241,13,508,25
2023-04-25 00:00:00+00:00,1470,15,862,31
2023-04-26 00:00:00+00:00,1310,14,650,36
