time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-18 00:00:00+00:00,7295,901,607,44
2026-03-19 00:00:00+00:00,5406,873,388,55
2026-03-20 00:00:00+00:00,5032,687,516,50
2026-03-21 00:00:00+00:00,1354,175,65,12
2026-03-22 00:00:00+00:00,672,53,34,18
2026-03-23 00:00:00+00:00,7066,801,435,37
2026-03-24 00:00:00+00:00,7401,943,494,42
2026-03-25 00:00:00+00:00,9035,1051,607,55
2026-03-26 00:00:00+00:00,6662,1024,432,38
2026-03-27 00:00:00+00:00,4664,749,217,30
2026-03-28 00:00:00+00:00,2264,531,41,14
2026-03-29 00:00:00+00:00,943,51,24,10
2026-03-30 00:00:00+00:00,6426,747,317,34
2026-03-31 00:00:00+00:00,5499,728,517,38
