time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-08 00:00:00+00:00,1223,104,368,28
2024-03-09 00:00:00+00:00,50,12,66,16
2024-03-10 00:00:00+00:00,44,6,68,12
2024-03-11 00:00:00+00:00,780,96,394,40
2024-03-12 00:00:00+00:00,643,84,192,40
2024-03-13 00:00:00+00:00,855,112,676,42
2024-03-14 00:00:00+00:00,2014,106,515,39
2024-03-15 00:00:00+00:00,1921,102,244,27
2024-03-16 00:00:00+00:00,172,23,54,16
2024-03-17 00:00:00+00:00,21,15,29,12
2024-03-18 00:00:00+00:00,334,48,371,30
2024-03-19 00:00:00+00:00,806,79,996,32
2024-03-20 00:00:00+00:00,839,61,638,46
2024-03-21 00:00:00+00:00,743,54,412,22
