time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-27 00:00:00+00:00,3405,532,590,89
2025-10-28 00:00:00+00:00,5231,727,626,108
2025-10-29 00:00:00+00:00,7435,876,859,146
2025-10-30 00:00:00+00:00,6234,967,626,113
2025-10-31 00:00:00+00:00,3722,597,348,77
2025-11-01 00:00:00+00:00,497,207,91,53
2025-11-02 00:00:00+00:00,454,108,48,41
2025-11-03 00:00:00+00:00,3778,610,379,89
2025-11-04 00:00:00+00:00,4290,598,551,78
2025-11-05 00:00:00+00:00,6464,710,542,100
2025-11-06 00:00:00+00:00,1887,524,260,57
2025-11-07 00:00:00+00:00,3270,622,371,86
2025-11-08 00:00:00+00:00,871,169,60,44
2025-11-09 00:00:00+00:00,432,67,39,29
