time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-16 00:00:00+00:00,1458,158,410,53
2025-04-17 00:00:00+00:00,1914,159,359,44
2025-04-18 00:00:00+00:00,1990,159,389,34
2025-04-19 00:00:00+00:00,436,48,128,13
2025-04-20 00:00:00+00:00,416,38,229,14
2025-04-21 00:00:00+00:00,2889,160,669,40
2025-04-22 00:00:00+00:00,1264,152,443,34
2025-04-23 00:00:00+00:00,1660,181,255,42
2025-04-24 00:00:00+00:00,1736,187,404,49
2025-04-25 00:00:00+00:00,608,87,257,35
2025-04-26 00:00:00+00:00,46,7,28,8
2025-04-27 00:00:00+00:00,107,19,50,10
2025-04-28 00:00:00+00:00,698,98,152,31
2025-04-29 00:00:00+00:00,579,97,162,40
