time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-21 00:00:00+00:00,326.0,13.0,212,47
2024-11-22 00:00:00+00:00,614.0,9.0,205,41
2024-11-23 00:00:00+00:00,12.0,6.0,7,6
2024-11-24 00:00:00+00:00,,,33,9
2024-11-25 00:00:00+00:00,520.0,11.0,170,30
2024-11-26 00:00:00+00:00,449.0,16.0,204,34
2024-11-27 00:00:00+00:00,177.0,8.0,241,44
2024-11-28 00:00:00+00:00,2.0,2.0,33,14
2024-11-29 00:00:00+00:00,46.0,3.0,13,4
2024-11-30 00:00:00+00:00,246.0,9.0,77,8
2024-12-01 00:00:00+00:00,68.0,5.0,12,5
2024-12-02 00:00:00+00:00,605.0,12.0,278,30
2024-12-03 00:00:00+00:00,758.0,9.0,260,33
2024-12-04 00:00:00+00:00,574.0,8.0,244,34
