time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-06 00:00:00+00:00,2083,22,783,44
2023-03-07 00:00:00+00:00,1689,29,1133,44
2023-03-08 00:00:00+00:00,415,15,439,39
2023-03-09 00:00:00+00:00,591,11,610,46
2023-03-10 00:00:00+00:00,942,20,646,39
2023-03-11 00:00:00+00:00,61,8,138,13
2023-03-12 00:00:00+00:00,3,3,175,14
2023-03-13 00:00:00+00:00,3042,20,932,34
2023-03-14 00:00:00+00:00,811,8,722,32
2023-03-15 00:00:00+00:00,1457,18,991,44
2023-03-16 00:00:00+00:00,765,9,595,35
2023-03-17 00:00:00+00:00,99,8,298,19
2023-03-18 00:00:00+00:00,9,6,47,13
2023-03-19 00:00:00+00:00,1,1,29,9
